cycle,component,file_label,module,data_url,doc_url,size_kb,date_published,downloadable
2011-2012,Examination,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,DXXAG_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DXXAG_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DXXAG_G.htm,1024.0,October 2021,True
2011-2012,Examination,Dual-Energy X-ray Absorptiometry - Whole Body,DXX_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DXX_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DXX_G.htm,4198.4,March 2020,True
2011-2012,Examination,Exhaled Nitric Oxide,ENX_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ENX_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ENX_G.htm,1331.2,February 2014,True
2011-2012,Examination,Fluorosis - Clinical,FLXCLN_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FLXCLN_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FLXCLN_G.htm,571.6,April 2019,True
2011-2012,Examination,Muscle Strength - Grip Test,MGX_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/MGX_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/MGX_G.htm,1740.8,December 2014,True
2011-2012,Examination,Oral Health - Dentition,OHXDEN_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXDEN_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXDEN_G.htm,6758.4,Updated April 2019,True
2011-2012,Examination,Oral Health - Periodontal,OHXPER_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXPER_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXPER_G.htm,17408.0,March 2014,True
2011-2012,Examination,Oral Health - Recommendation of Care,OHXREF_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXREF_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXREF_G.htm,842.0,March 2014,True
2011-2012,Examination,Physical Activity Monitor - Ambient Light Raw Data,PAXLUX_G,https://wwwn.cdc.govhttps://ftp.cdc.gov/pub/paxlux_g,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXLUX_G.htm,,October 2022,True
2011-2012,Examination,Physical Activity Monitor - Day,PAXDAY_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXDAY_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXDAY_G.htm,6348.8,November 2020,True
2011-2012,Examination,Physical Activity Monitor - Header,PAXHD_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXHD_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXHD_G.htm,376.2,November 2020,True
2011-2012,Examination,Physical Activity Monitor - Hour,PAXHR_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXHR_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXHR_G.htm,125132.8,November 2020,True
2011-2012,Examination,Physical Activity Monitor - Minute,PAXMIN_G,https://wwwn.cdc.govhttps://ftp.cdc.gov/pub/NHANES/LargeDataFiles/PAXMIN_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXMIN_G.htm,7969177.6,Updated October 2022,True
2011-2012,Examination,Physical Activity Monitor - Raw Data 80hz,PAX_G,https://wwwn.cdc.govhttps://ftp.cdc.gov/pub/pax_g,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAX80_G.htm,,Updated October 2022,True
2011-2012,Examination,Spirometry - Pre and Post-Bronchodilator,SPX_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SPX_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SPX_G.htm,2662.4,December 2014,True
2011-2012,Examination,Spirometry - Raw Curve Data,SPXRAW_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SPXRAW_G.zip,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SPXRAW_G.htm,12595.2,December 2014,True
2011-2012,Examination,Tuberculosis,TBX_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TBX_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TBX_G.htm,307.0,Updated January 2015,True
2011-2012,Laboratory,Albumin & Creatinine - Urine,ALB_CR_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ALB_CR_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ALB_CR_G.htm,368.2,Updated September 2016,True
2011-2012,Laboratory,Antibody to Toxocara spp. (Surplus),SSTOCA_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSTOCA_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSTOCA_G.htm,191.9,Updated April 2022,True
2011-2012,Laboratory,Apolipoprotein B,APOB_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/APOB_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/APOB_G.htm,102.5,January 2014,True
2011-2012,Laboratory,Arsenics - Total & Speciated - Urine,UAS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UAS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UAS_G.htm,388.4,Updated October 2014,True
2011-2012,Laboratory,Arsenics - Total & Speciated - Urine - Special Sample,UASS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UASS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UASS_G.htm,352.1,September 2013,True
2011-2012,Laboratory,Autoantibodies - Anti-DFS70 Autoantibody Analyses (Surplus),SSDFS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSDFS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSDFS_G.htm,8.5,July 2022,True
2011-2012,Laboratory,Autoantibodies - Immunofluorescence Analyses (Surplus),SSANA2_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSANA2_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSANA2_G.htm,1740.8,Updated July 2022,True
2011-2012,Laboratory,Brominated Flame Retardants (BFRs) - Pooled Samples,BFRPOL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/BFRPOL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/BFRPOL_G.htm,88.9,Updated November 2020,True
2011-2012,Laboratory,"Cadmium, Lead, Total Mercury, Selenium, & Manganese - Blood",PBCD_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PBCD_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PBCD_G.htm,1126.4,September 2013,True
2011-2012,Laboratory,Caffeine & Caffeine Metabolites - Urine,CAFE_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CAFE_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CAFE_G.htm,631.3,January 2020,True
2011-2012,Laboratory,Chlamydia - Urine,CHLMDA_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CHLMDA_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CHLMDA_G.htm,35.0,November 2013,True
2011-2012,Laboratory,Cholesterol - HDL,HDL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HDL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HDL_G.htm,184.5,September 2013,True
2011-2012,Laboratory,Cholesterol - LDL & Triglycerides,TRIGLY_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TRIGLY_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TRIGLY_G.htm,153.4,January 2014,True
2011-2012,Laboratory,Cholesterol - Total,TCHOL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TCHOL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TCHOL_G.htm,184.5,September 2013,True
2011-2012,Laboratory,Complete Blood Count with 5-part Differential - Whole Blood,CBC_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CBC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CBC_G.htm,1433.6,January 2014,True
2011-2012,Laboratory,"Copper, Selenium & Zinc - Serum",CUSEZN_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CUSEZN_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CUSEZN_G.htm,184.4,Updated October 2014,True
2011-2012,Laboratory,Cotinine - Serum & Total NNAL - Urine,COTNAL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/COTNAL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/COTNAL_G.htm,397.0,Updated December 2013,True
2011-2012,Laboratory,Cytomegalovirus IgG & IgM Antibodies - Serum,CMV_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CMV_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/CMV_G.htm,36.7,October 2013,True
2011-2012,Laboratory,DEET and Metabolites,DEET_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DEET_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DEET_G.htm,178.1,March 2017,True
2011-2012,Laboratory,Environmental Phenols & Parabens,EPH_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/EPH_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/EPH_G.htm,347.6,Updated October 2014,True
2011-2012,Laboratory,Fasting Questionnaire,FASTQX_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FASTQX_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FASTQX_G.htm,1331.2,September 2013,True
2011-2012,Laboratory,Fatty Acids - Serum,FAS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FAS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FAS_G.htm,2764.8,Updated February 2020,True
2011-2012,Laboratory,Flame Retardants - Urine (Surplus),SSFR_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSFR_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSFR_G.htm,292.1,Updated April 2022,True
2011-2012,Laboratory,Folate - RBC,FOLATE_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FOLATE_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FOLATE_G.htm,211.1,Updated February 2019,True
2011-2012,Laboratory,Folate Forms - Total & Individual - Serum,FOLFMS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FOLFMS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FOLFMS_G.htm,1024.0,Updated February 2019,True
2011-2012,Laboratory,Glycohemoglobin,GHB_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/GHB_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/GHB_G.htm,103.4,September 2013,True
2011-2012,Laboratory,Hepatitis A Antibody,HEPA_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPA_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPA_G.htm,137.6,September 2013,True
2011-2012,Laboratory,Hepatitis B Surface Antibody,HEPB_S_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPB_S_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPB_S_G.htm,137.6,September 2013,True
2011-2012,Laboratory,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody",HEPBD_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPBD_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPBD_G.htm,307.0,Updated January 2026,True
2011-2012,Laboratory,Hepatitis C Antibody Reflex Testing - Serum (Surplus),SSHCV_E,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/SSHCV_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/SSHCV_E.htm,31.8,Updated April 2022,True
2011-2012,Laboratory,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",HEPC_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPC_G.htm,245.7,Updated February 2015,True
2011-2012,Laboratory,Hepatitis E : IgG & IgM Antibodies,HEPE_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPE_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HEPE_G.htm,184.5,September 2013,True
2011-2012,Laboratory,Herpes Simplex Virus Type-1 & Type-2,HSV_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HSV_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HSV_G.htm,86.9,November 2013,True
2011-2012,Laboratory,HIV Antibody Test,HIV_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HIV_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HIV_G.htm,62.4,September 2013,True
2011-2012,Laboratory,Holotranscobalamin – Serum (Surplus),SSHOLO_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSHOLO_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSHOLO_G.htm,167.5,April 2026,True
2011-2012,Laboratory,Human Papillomavirus (HPV) - Oral Rinse,ORHPV_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ORHPV_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ORHPV_G.htm,1536.0,February 2014,True
2011-2012,Laboratory,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array,HPVSWR_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HPVSWR_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/HPVSWR_G.htm,661.1,March 2015,True
2011-2012,Laboratory,Iodine - Urine,UIO_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UIO_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UIO_G.htm,82.3,Updated October 2014,True
2011-2012,Laboratory,Klotho - Serum (Surplus),SSKL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSKL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSKL_G.htm,39.5,Updated April 2022,True
2011-2012,Laboratory,Mercury: Inorganic - Urine,UHG_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UHG_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UHG_G.htm,102.7,Updated October 2014,True
2011-2012,Laboratory,"Mercury: Inorganic, Ethyl and Methyl - Blood",IHGEM_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/IHGEM_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/IHGEM_G.htm,561.6,September 2013,True
2011-2012,Laboratory,Metals - Urine,UHM_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UHM_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UHM_G.htm,592.4,Updated October 2014,True
2011-2012,Laboratory,Metals - Urine - Special Sample,UHMS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UHMS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UHMS_G.htm,537.0,September 2013,True
2011-2012,Laboratory,Methylmalonic Acid,MMA_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/MMA_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/MMA_G.htm,125.9,October 2018,True
2011-2012,Laboratory,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,PCBPOL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PCBPOL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PCBPOL_G.htm,164.4,Updated November 2020,True
2011-2012,Laboratory,Oral Glucose Tolerance Test,OGTT_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OGTT_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OGTT_G.htm,266.2,January 2014,True
2011-2012,Laboratory,Oral Microbiome Project,DEFAULT,https://wwwn.cdc.gov/Nchs/Nhanes/Omp/Default.aspx,https://wwwn.cdc.gov/Nchs/Nhanes/Omp/Default.aspx,,October 2022,True
2011-2012,Laboratory,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,OPD_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OPD_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OPD_G.htm,276.6,November 2019,True
2011-2012,Laboratory,Osmolality - Urine,UCOSMO_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UCOSMO_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UCOSMO_G.htm,123.3,September 2013,True
2011-2012,Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PERNT_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PERNT_G.htm,184.4,Updated October 2014,True
2011-2012,Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",PERNTS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PERNTS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PERNTS_G.htm,167.2,September 2013,True
2011-2012,Laboratory,Pesticides - Environmental - Urine,PP_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PP_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PP_G.htm,143.6,Updated October 2014,True
2011-2012,Laboratory,Pesticides - Organochlorine Pesticides - Pooled Samples,PSTPOL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PSTPOL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PSTPOL_G.htm,63.7,Updated November 2020,True
2011-2012,Laboratory,Phthalates & Plasticizers Metabolites - Urine,PHTHTE_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PHTHTE_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PHTHTE_G.htm,633.3,Updated October 2014,True
2011-2012,Laboratory,Plasma Fasting Glucose & Insulin,GLU_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/GLU_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/GLU_G.htm,204.3,Updated August 2016,True
2011-2012,Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine,PAH_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAH_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAH_G.htm,470.1,Updated October 2014,True
2011-2012,Laboratory,Polyaromatic Hydrocarbons (PAHs)- Urine - Special Sample,PAHS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAHS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAHS_G.htm,426.0,February 2014,True
2011-2012,Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",DOXPOL_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DOXPOL_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DOXPOL_G.htm,138.7,July 2023,True
2011-2012,Laboratory,Polyfluoroalkyl Chemicals,PFC_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,446.6,Updated October 2014,True
2011-2012,Laboratory,Pooled-Sample Technical Support File,POOLTF_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/POOLTF_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/POOLTF_G.htm,51.5,April 2018,True
2011-2012,Laboratory,Pregnancy Test - Urine,UCPREG_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UCPREG_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UCPREG_G.htm,19.3,Updated October 2014,True
2011-2012,Laboratory,"Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine",UPHOPM_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UPHOPM_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UPHOPM_G.htm,276.6,September 2019,True
2011-2012,Laboratory,Standard Biochemistry Profile,BIOPRO_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/BIOPRO_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/BIOPRO_G.htm,1945.6,Updated February 2014,True
2011-2012,Laboratory,Thyroid Profile,THYROD_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/THYROD_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/THYROD_G.htm,240.8,Updated October 2014,True
2011-2012,Laboratory,Tissue Transglutaminase Assay (IgA-TTG) & IgA Endomyseal Antibody Assay (IgA EMA),TGEMA_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TGEMA_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TGEMA_G.htm,184.5,September 2013,True
2011-2012,Laboratory,Total Testosterone,TST_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TST_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TST_G.htm,123.3,Updated March 2014,True
2011-2012,Laboratory,Toxoplasma gondii Antibody - Serum (Surplus),SSTOXO_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSTOXO_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSTOXO_G.htm,239.7,Updated April 2022,True
2011-2012,Laboratory,Tuberculosis - Quantiferon_In_Gold,TB_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TB_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TB_G.htm,307.0,November 2013,True
2011-2012,Laboratory,Urine Flow Rate,UCFLOW_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UCFLOW_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UCFLOW_G.htm,613.1,Updated April 2018,True
2011-2012,Laboratory,Vitamin B12,VITB12_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/VITB12_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/VITB12_G.htm,125.9,March 2014,True
2011-2012,Laboratory,Vitamin D,VID_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/VID_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/VID_G.htm,631.7,October 2017,True
2011-2012,Laboratory,Volatile Organic Compound (VOC) Metabolites - Urine,UVOC_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UVOC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UVOC_G.htm,1126.4,Updated November 2021,True
2011-2012,Laboratory,Volatile Organic Compound (VOC) Metabolites - Urine - Special Sample,UVOCS_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UVOCS_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UVOCS_G.htm,1024.0,Updated November 2021,True
2011-2012,Laboratory,Volatile Organic Compounds (VOCs) - Blood,VOCWB_G,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/VOCWB_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/VOCWB_G.htm,1740.8,April 2017,True
